Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,17-Oct-2025,04-Nov-2025,PE,23200.00,5.30,7.55,5.30,6.75,5.90,6.75,8.00,139.24,0.04,1425.00,-75.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26450.00,694.85,696.95,683.30,683.30,683.30,683.30,5.00,101.78,2.59,375.00,375.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26650.00,884.55,884.55,882.95,882.95,882.95,907.35,2.00,41.30,1.32,1125.00,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23400.00,7.40,7.65,6.85,6.85,6.85,0.05,32.00,561.78,0.18,5475.00,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25350.00,125.40,125.40,81.70,96.60,94.45,96.60,1295.00,24718.99,97.80,36150.00,9825.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25300.00,108.75,113.00,73.65,88.40,89.60,88.40,8441.00,160753.82,585.85,172575.00,53100.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26850.00,1074.70,1074.70,1074.70,1074.70,1074.70,1088.30,1.00,20.94,0.80,75.00,75.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24400.00,19.25,23.20,16.20,20.40,20.40,20.40,1014.00,18570.66,14.46,26175.00,-5550.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24200.00,15.25,17.70,13.40,15.80,15.30,15.80,392.00,7119.21,4.41,32475.00,3225.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24950.00,51.55,55.60,38.00,46.10,46.00,46.10,692.00,12973.34,24.29,15150.00,-2325.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25200.00,82.60,92.00,60.95,72.25,73.00,72.25,8209.00,155616.66,466.56,180750.00,22575.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24650.00,27.20,33.35,23.75,28.45,28.65,28.45,102.00,1887.85,2.13,7125.00,-375.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26100.00,441.00,474.05,350.95,403.30,407.60,403.30,1105.00,21968.93,338.56,29775.00,29775.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23000.00,4.55,6.15,4.40,5.70,5.60,5.70,494.00,8523.47,1.97,57900.00,14775.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,24500.00,11.15,14.05,9.65,11.70,11.85,11.70,106148.00,1951378.48,908.98,4247100.00,728250.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,24750.00,17.00,20.75,13.75,16.10,15.40,16.10,26877.00,499229.55,325.24,461925.00,-151425.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,26300.00,704.95,705.00,477.00,555.05,562.60,555.05,4697.00,94624.26,1975.93,95700.00,66300.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,25900.00,339.00,354.90,198.50,243.15,249.10,243.15,37245.00,730422.70,6938.57,309750.00,135825.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,22850.00,4.00,4.40,1.90,3.20,4.00,3.20,412.00,7061.47,0.82,6225.00,-1800.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,22700.00,2.50,3.55,2.15,2.60,2.45,2.60,4414.00,75157.13,8.78,185775.00,30525.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,24850.00,21.00,24.60,15.90,18.80,18.40,18.80,34477.00,643061.51,496.42,1256175.00,170475.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,24250.00,8.10,9.85,7.05,8.25,8.00,8.25,7062.00,128482.99,42.87,109050.00,22500.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,27250.00,1474.55,1474.55,1474.55,1474.55,1474.55,1474.55,1.00,21.54,1.10,75.00,75.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,26750.00,979.55,979.55,979.55,979.55,979.55,1003.50,1.00,20.80,0.74,1125.00,75.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,24800.00,22.00,22.50,14.60,17.50,17.00,17.50,108546.00,2020390.41,1434.81,4310925.00,784125.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,25600.00,157.15,170.60,89.10,110.20,112.15,110.20,262935.00,5072567.64,24215.64,2847225.00,1212000.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,23650.00,5.25,5.45,3.85,5.20,5.15,5.20,522.00,9260.72,1.74,24075.00,-2475.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,23150.00,2.50,5.00,2.50,3.65,2.80,3.65,922.00,16010.37,2.15,39375.00,5025.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,27300.00,1505.00,1522.00,1499.85,1522.00,1522.00,1522.00,3.00,64.82,3.39,225.00,225.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,26100.00,495.00,524.80,317.50,380.20,390.25,380.20,9296.00,184612.76,2643.56,195675.00,170325.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,22900.00,2.15,3.60,2.10,2.95,2.85,2.95,3947.00,67798.20,8.47,86475.00,-2700.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,23050.00,4.80,4.80,2.20,3.55,3.50,3.55,355.00,6137.86,0.80,32325.00,525.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,23300.00,2.85,4.70,2.65,3.85,4.30,3.85,4105.00,71746.25,11.38,214875.00,20475.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,23250.00,2.80,4.50,2.25,3.65,2.70,3.65,307.00,5354.06,0.75,11175.00,1125.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,25350.00,90.00,90.00,46.60,57.20,57.25,57.20,47364.00,902774.10,2266.05,541125.00,122175.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,24600.00,12.05,16.00,11.10,13.15,12.65,13.15,81211.00,1499133.60,790.65,2270025.00,327600.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24750.00,38.60,38.60,27.75,33.05,32.90,33.05,240.00,4460.92,5.92,12375.00,4500.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23800.00,26.60,26.60,8.65,10.00,9.05,10.00,313.00,5589.35,2.30,14400.00,2325.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25650.00,221.05,231.05,148.55,174.20,178.85,174.20,2318.00,44918.34,325.81,25425.00,10275.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25250.00,97.95,102.00,67.75,79.55,79.80,79.55,884.00,16796.66,55.91,39900.00,1200.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,22900.00,4.55,6.20,3.65,5.30,4.35,5.30,167.00,2868.82,0.59,6375.00,300.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23050.00,-,-,-,16.95,-,0.05,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23550.00,-,-,-,45.40,-,0.10,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26500.00,744.00,750.00,660.00,715.30,716.40,715.30,32.00,652.91,16.91,1050.00,450.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26150.00,423.80,425.80,423.10,424.45,424.45,508.40,8.00,159.45,2.55,825.00,600.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23350.00,9.65,9.90,7.00,7.00,7.00,0.05,19.00,332.86,0.12,900.00,750.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24350.00,-,-,-,163.10,-,5.30,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23600.00,9.45,9.45,6.35,8.90,8.35,8.90,33.00,584.29,0.19,7950.00,900.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26300.00,573.05,573.05,573.05,573.05,573.05,638.80,1.00,20.15,0.42,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26250.00,536.50,536.50,536.50,536.50,536.50,603.40,1.00,20.09,0.40,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24500.00,40.00,41.90,30.80,37.80,38.10,37.80,1116.00,20535.62,29.12,25275.00,12225.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23300.00,-,-,-,20.20,-,0.20,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24250.00,26.55,27.35,26.55,26.95,27.35,26.95,2.00,36.42,0.04,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24450.00,34.00,34.00,34.00,34.00,34.00,34.00,1.00,18.36,0.02,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23850.00,-,-,-,18.90,18.90,2.25,-,-,-,450.00,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26950.00,1118.70,1118.70,1118.70,1118.70,1118.70,1118.70,1.00,21.05,0.84,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24050.00,-,-,-,19.20,19.20,4.70,-,-,-,75.00,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23400.00,-,-,-,25.20,-,0.35,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23500.00,10.50,14.00,9.05,10.80,11.80,10.80,132.00,2327.59,1.09,26250.00,2775.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25000.00,79.35,88.25,63.05,76.25,75.25,76.25,3008.00,56567.76,167.76,100200.00,27075.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24400.00,31.85,31.85,31.85,31.85,31.85,31.85,1.00,18.32,0.02,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26550.00,738.85,738.85,738.85,738.85,738.85,829.55,1.00,20.47,0.56,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26800.00,963.85,963.85,963.85,963.85,963.85,1039.70,1.00,20.82,0.72,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26200.00,503.00,503.00,503.00,503.00,503.00,568.95,1.00,20.03,0.38,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24650.00,47.00,47.00,41.30,45.60,45.60,45.60,5.00,92.60,0.16,2025.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26850.00,1008.05,1008.05,1008.05,1008.05,1008.05,1083.60,1.00,20.89,0.75,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25950.00,341.20,341.50,341.20,341.50,341.50,341.50,2.00,39.44,0.52,150.00,150.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23650.00,-,-,-,42.45,-,1.00,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25500.00,190.65,201.65,141.75,165.85,166.00,165.85,2892.00,55674.35,364.85,77925.00,31275.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24100.00,-,-,-,30.00,30.00,5.60,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24300.00,27.30,33.90,24.15,29.70,29.60,29.70,114.00,2080.00,2.35,3900.00,525.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25050.00,86.60,94.90,69.70,82.70,83.65,82.70,55.00,1036.71,3.40,6300.00,-600.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24700.00,49.50,53.00,39.95,48.35,49.75,48.35,466.00,8648.42,15.77,10800.00,1650.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,27000.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1.00,21.13,0.88,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24350.00,30.10,30.10,30.10,30.10,30.10,30.10,1.00,18.29,0.03,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23450.00,-,-,-,28.05,-,0.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26900.00,1070.75,1070.75,1070.75,1070.75,1070.75,1070.75,1.00,20.98,0.81,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24900.00,68.95,72.80,53.10,64.60,64.15,64.60,1074.00,20107.30,50.35,6900.00,675.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,26850.00,1069.90,1069.90,1069.90,1069.90,1069.90,1099.95,1.00,20.94,0.80,225.00,-,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,24400.00,9.65,12.15,7.55,10.05,9.65,10.05,40819.00,747286.08,298.38,828750.00,139350.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,25950.00,389.70,392.80,225.00,276.75,281.00,276.75,5156.00,101429.60,1080.95,55800.00,47925.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,26200.00,585.00,613.90,393.70,462.20,475.60,462.20,3882.00,77631.82,1350.52,195750.00,100425.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,24050.00,8.05,8.05,5.95,7.25,7.10,7.25,3254.00,58710.75,16.73,79350.00,-4050.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,23800.00,4.40,5.95,4.35,5.70,5.65,5.70,36257.00,647331.96,144.51,954525.00,269325.00,25709.85
NIFTY,17-Oct-2025,28-Oct-2025,PE,25100.00,39.05,43.25,26.25,31.60,30.95,31.60,91714.00,1728819.48,2303.43,2051250.00,86175.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24450.00,20.80,23.10,17.55,19.30,19.30,7.85,69.00,1266.35,1.06,2175.00,375.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25050.00,62.45,68.70,46.70,55.05,55.05,55.05,1062.00,19997.22,44.90,15675.00,-5775.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23850.00,-,-,-,76.40,-,0.55,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26350.00,607.60,609.85,596.30,596.30,596.30,596.30,7.00,141.52,3.18,525.00,525.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,27000.00,1226.00,1226.00,1170.00,1206.00,1206.00,1206.00,5.00,105.76,4.51,1275.00,375.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23500.00,7.00,8.65,5.10,7.95,8.00,7.95,527.00,9291.34,2.96,43800.00,15225.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24100.00,12.50,16.60,11.60,13.65,14.15,13.65,267.00,4828.70,2.67,10725.00,3825.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25500.00,156.15,171.00,110.00,130.00,131.50,130.00,18742.00,360398.93,1958.18,328125.00,146925.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26750.00,978.00,978.00,978.00,978.00,978.00,996.75,1.00,20.80,0.74,75.00,75.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25000.00,54.05,63.20,42.45,50.35,50.40,50.35,18382.00,345378.64,716.14,369000.00,105825.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,27300.00,1494.95,1494.95,1494.95,1494.95,1494.95,1494.95,1.00,21.60,1.13,75.00,75.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26800.00,925.00,925.00,925.00,925.00,925.00,1042.25,1.00,20.79,0.69,75.00,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24550.00,23.00,30.00,21.85,25.35,26.70,25.35,43.00,792.54,0.80,1800.00,375.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23900.00,10.55,12.80,9.05,11.85,11.25,11.85,62.00,1111.90,0.55,3975.00,450.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,22850.00,5.20,17.65,4.00,4.90,5.00,4.90,544.00,9325.21,2.41,20400.00,3675.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25800.00,320.70,333.75,232.45,269.15,272.00,269.15,1091.00,21332.50,221.65,53175.00,3675.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25700.00,278.95,281.05,195.80,228.20,228.45,228.20,977.00,19000.75,169.07,19950.00,19650.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25100.00,94.65,101.95,73.45,87.95,89.00,87.95,336.00,6347.90,22.70,10650.00,2625.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26600.00,786.90,786.90,786.90,786.90,786.90,870.20,1.00,20.54,0.59,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24850.00,66.00,66.00,50.70,58.90,62.10,58.90,71.00,1326.30,3.04,5250.00,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24750.00,54.20,54.20,44.00,53.60,53.60,40.10,52.00,967.11,1.86,2025.00,2025.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23950.00,-,-,-,74.85,-,3.30,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26400.00,650.60,650.60,650.60,650.60,650.60,712.45,1.00,20.29,0.49,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25650.00,250.30,257.30,182.60,209.90,215.35,209.90,258.00,5005.95,42.67,5925.00,5925.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26500.00,736.05,736.05,736.05,736.05,736.05,789.70,1.00,20.43,0.56,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,27350.00,1524.35,1524.35,1524.35,1524.35,1524.35,1524.35,1.00,21.66,1.15,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25900.00,290.00,360.45,286.35,313.20,317.05,313.20,80.00,1572.12,18.12,3825.00,3825.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25750.00,293.60,305.45,215.85,249.20,249.65,249.20,263.00,5128.42,49.23,4575.00,1350.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,27050.00,1217.15,1217.15,1217.15,1217.15,1217.15,1217.15,1.00,21.20,0.91,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23900.00,-,-,-,68.35,-,2.70,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23550.00,-,-,-,34.65,-,0.65,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26450.00,693.20,693.20,693.20,693.20,693.20,750.65,1.00,20.36,0.52,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,27200.00,1383.75,1383.75,1383.75,1383.75,1383.75,1383.75,1.00,21.44,1.04,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25250.00,108.00,137.20,93.65,112.85,113.00,112.85,64.00,1217.48,5.48,4875.00,1350.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26050.00,406.70,406.70,406.70,406.70,406.70,472.05,1.00,19.84,0.30,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23750.00,-,-,-,51.60,-,1.50,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,25450.00,177.15,181.55,135.00,153.65,153.25,153.65,157.00,3015.28,18.54,9225.00,-1725.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24550.00,34.65,43.45,34.65,41.50,39.50,41.50,9.00,165.96,0.25,450.00,450.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26150.00,469.40,469.40,469.40,469.40,469.40,535.60,1.00,19.96,0.35,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24950.00,72.60,78.35,58.00,68.75,68.05,68.75,178.00,3339.77,8.95,4200.00,-300.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23350.00,-,-,-,22.60,22.60,0.25,-,-,-,150.00,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26700.00,885.60,885.60,885.60,885.60,885.60,953.60,1.00,20.69,0.67,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,23700.00,14.55,14.55,14.55,14.55,14.55,1.25,1.00,17.79,0.01,1800.00,-,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,26750.00,915.00,915.00,915.00,915.00,915.00,996.35,1.00,20.75,0.69,75.00,75.00,25709.85
NIFTY,17-Oct-2025,11-Nov-2025,PE,24000.00,19.05,23.70,17.55,21.70,22.00,21.70,231.00,4161.38,3.38,19200.00,3375.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,24500.00,45.55,55.90,45.00,49.95,49.95,49.95,24.00,441.94,0.94,900.00,900.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,25300.00,135.15,158.00,135.15,148.60,147.00,148.60,72.00,1374.28,8.08,2775.00,2700.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,24350.00,-,-,-,134.85,-,22.15,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,25900.00,310.45,335.00,300.45,335.00,335.00,335.00,36.00,707.69,8.39,1950.00,1950.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,23400.00,-,-,-,22.35,-,1.10,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,27350.00,-,-,-,2068.90,-,1530.20,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,26850.00,-,-,-,1605.45,-,1082.50,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,24950.00,80.70,80.70,78.50,78.55,78.55,88.20,12.00,225.26,0.71,900.00,900.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,25750.00,296.85,311.70,240.55,276.60,276.60,276.60,49.00,956.36,10.05,2025.00,2025.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,25200.00,145.45,145.45,120.20,130.50,130.80,130.50,13.00,246.98,1.28,675.00,675.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,25450.00,207.00,207.00,207.00,207.00,207.00,217.15,1.00,19.24,0.15,75.00,75.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,27050.00,-,-,-,1787.70,-,1256.35,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,27350.00,1545.85,1545.85,1545.85,1545.85,1545.85,1545.85,1.00,21.67,1.16,75.00,75.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26300.00,579.60,625.75,524.15,559.00,569.90,559.00,317.00,6390.33,137.50,21900.00,21900.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26900.00,1121.10,1121.10,1121.10,1121.10,1121.10,1134.80,1.00,21.02,0.84,75.00,75.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23650.00,10.40,10.40,6.20,10.25,10.25,0.20,4.00,70.98,0.03,375.00,75.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26600.00,832.70,834.95,832.70,834.95,834.95,863.60,2.00,41.15,1.25,150.00,150.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24300.00,17.25,19.50,14.25,17.55,18.15,17.55,1011.00,18438.15,12.68,69975.00,6150.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23250.00,8.00,8.00,7.00,7.00,7.00,0.05,6.00,104.66,0.04,2400.00,225.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23300.00,6.70,7.40,6.70,6.90,6.80,6.90,13.00,227.24,0.07,4125.00,75.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25750.00,276.30,280.20,183.60,212.65,219.50,212.65,2892.00,56317.37,465.62,31425.00,21225.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24250.00,15.05,18.80,13.85,17.60,16.65,17.60,97.00,1765.32,1.13,8550.00,3750.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25850.00,336.65,338.45,221.15,257.75,262.40,257.75,778.00,15233.88,150.41,15150.00,12825.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25550.00,183.15,193.85,122.45,143.40,146.65,143.40,3230.00,62268.72,373.85,74475.00,30525.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24050.00,-,-,-,105.10,-,1.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23950.00,-,-,-,13.80,13.80,0.90,-,-,-,75.00,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23100.00,5.50,6.75,4.70,5.85,5.15,5.85,86.00,1490.29,0.34,1725.00,-1425.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23750.00,6.05,11.55,6.00,7.60,7.60,0.35,5.00,89.09,0.03,2400.00,-75.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,22950.00,13.65,13.65,3.80,4.80,5.20,4.80,47.00,809.18,0.19,1800.00,1800.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,23450.00,-,-,-,75.50,75.50,0.05,-,-,-,75.00,-,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,26400.00,650.70,652.40,637.00,637.80,637.00,637.80,7.00,141.99,3.39,750.00,525.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,24850.00,47.80,48.15,33.00,38.95,39.75,38.95,514.00,9594.94,15.27,15300.00,3525.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,27050.00,1239.85,1239.85,1239.85,1239.85,1239.85,1239.85,1.00,21.22,0.93,75.00,75.00,25709.85
NIFTY,17-Oct-2025,04-Nov-2025,PE,25700.00,241.25,255.35,165.00,192.00,196.00,192.00,12924.00,251045.89,1935.79,128775.00,89325.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,26000.00,397.25,427.90,336.65,376.90,376.90,376.90,55.00,1088.43,15.93,1050.00,1050.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,26250.00,-,-,-,1096.10,-,623.85,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,24100.00,-,-,-,89.15,-,11.15,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,26050.00,-,-,-,942.85,-,498.05,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,24450.00,42.60,42.60,42.60,42.60,42.60,28.60,5.00,91.85,0.16,375.00,375.00,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,24050.00,-,-,-,30.45,30.45,9.65,-,-,-,75.00,-,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,26550.00,-,-,-,1342.60,-,839.55,-,-,-,-,-,25709.85
NIFTY,17-Oct-2025,18-Nov-2025,PE,27250.00,-,-,-,1974.30,-,1437.45,-,-,-,-,-,25709.85
